workspace,status_code,path,staged,unstaged,untracked,category,severity,action,allowed_in_v1_5_package,reason
root_workspace,??,tests/test_v1_5_formal_initialization_automation.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_formal_open_flow_sampling_runtime.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_formal_queue_preflight_checklist.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_formal_route_readiness.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_getco_component_snapshot.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_h2o_analyzer_gate_policy.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_h2o_queue_failure_audit.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_h2o_senco24_controlled_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_identity_bound_route_runtime_config.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_identity_layer_ownership.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_neutral_restore_execute.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_neutral_restore_plan.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_open_flow_quality.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_post_initialization_readiness_backfill.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_pressure_channel_validation.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_pressure_senco9_controlled_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_pressure_senco9_write_review.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_pressure_temperature_readiness_plan.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_pressure_temperature_readonly_probe.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_route_readiness_plan.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_sn_identity_initialization.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_temperature_channel_review.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/test_v1_5_temperature_senco78_candidate_controlled_write.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/v2/test_v1_5_initialization_import.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/v2/test_v1_5_readiness_event_import.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
root_workspace,??,tests/v2/test_v1_5_runtime_setup_import.py,False,False,True,root_untracked_draft_isolated,warning,leave_isolated_until_reviewed_for_clean_worktree_migration,False,Root untracked files may be drafts; migrate only by explicit review into the clean worktree.
